time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,Month_Day_Time,Month_Day_Time_numeric
2009-06-12 21:00:00+00:00,21.95,53.75,347.6,440.14,88.1,366.55,1.66,44.0,100470.0,2025-06-12 21:00:00+00:00,1749762000.0
2009-06-12 22:00:00+00:00,21.79,53.75,233.95,364.46,76.25,350.65,0.97,62.0,100540.0,2025-06-12 22:00:00+00:00,1749765600.0
2009-06-12 23:00:00+00:00,21.47,57.55,100.0,221.35,41.25,357.45,0.97,128.0,100600.0,2025-06-12 23:00:00+00:00,1749769200.0
2009-06-13 00:00:00+00:00,20.07,68.3,11.25,42.3,7.0,340.0,1.59,160.0,100600.0,2025-06-13 00:00:00+00:00,1749772800.0
2009-06-13 01:00:00+00:00,18.53,75.55,0.0,0.0,0.0,347.9,1.79,166.0,100650.0,2025-06-13 01:00:00+00:00,1749776400.0
2009-06-13 02:00:00+00:00,17.29,83.7,0.0,0.0,0.0,342.55,1.59,177.0,100660.0,2025-06-13 02:00:00+00:00,1749780000.0
2009-06-13 03:00:00+00:00,16.57,83.65,0.0,0.0,0.0,335.4,1.03,204.0,100700.0,2025-06-13 03:00:00+00:00,1749783600.0
2009-06-13 04:00:00+00:00,15.89,86.5,0.0,0.0,0.0,332.65,0.62,244.0,100700.0,2025-06-13 04:00:00+00:00,1749787200.0
2009-06-13 05:00:00+00:00,14.69,89.5,0.0,0.0,0.0,323.4,0.83,290.0,100720.0,2025-06-13 05:00:00+00:00,1749790800.0
2009-06-13 06:00:00+00:00,13.9,92.65,0.0,0.0,0.0,320.1,1.03,321.0,100750.0,2025-06-13 06:00:00+00:00,1749794400.0
2009-06-13 07:00:00+00:00,14.39,96.0,0.0,0.0,0.0,314.3,0.55,200.0,100680.0,2025-06-13 07:00:00+00:00,1749798000.0
2009-06-13 08:00:00+00:00,13.92,99.4,0.0,0.0,0.0,313.3,0.55,215.0,100710.0,2025-06-13 08:00:00+00:00,1749801600.0
2009-06-13 09:00:00+00:00,13.55,95.95,0.0,0.0,0.0,317.4,0.62,245.0,100770.0,2025-06-13 09:00:00+00:00,1749805200.0
2009-06-13 10:00:00+00:00,12.61,99.4,119.05,421.25,65.0,316.8,0.9,263.0,100820.0,2025-06-13 10:00:00+00:00,1749808800.0
2009-06-13 11:00:00+00:00,14.34,96.0,249.15,428.11,122.65,331.9,0.69,271.0,100850.0,2025-06-13 11:00:00+00:00,1749812400.0
2009-06-13 12:00:00+00:00,15.71,86.5,370.1,426.81,173.05,326.85,0.69,270.0,100870.0,2025-06-13 12:00:00+00:00,1749816000.0
2009-06-13 13:00:00+00:00,17.06,80.85,474.25,344.97,261.9,336.15,0.83,271.0,100900.0,2025-06-13 13:00:00+00:00,1749819600.0
2009-06-13 14:00:00+00:00,18.41,75.55,547.6,304.35,320.35,342.35,1.03,276.0,100920.0,2025-06-13 14:00:00+00:00,1749823200.0
2009-06-13 15:00:00+00:00,19.67,70.65,526.2,220.15,339.95,347.95,1.24,276.0,100920.0,2025-06-13 15:00:00+00:00,1749826800.0
2009-06-13 16:00:00+00:00,20.68,63.8,689.0,365.64,357.4,353.2,1.52,277.0,100930.0,2025-06-13 16:00:00+00:00,1749830400.0
2009-06-13 17:00:00+00:00,21.67,55.65,705.85,406.82,329.5,353.0,1.86,280.0,100920.0,2025-06-13 17:00:00+00:00,1749834000.0
2009-06-13 18:00:00+00:00,22.17,48.45,594.2,318.98,307.3,359.0,2.07,276.0,100910.0,2025-06-13 18:00:00+00:00,1749837600.0
2009-06-13 19:00:00+00:00,22.83,40.6,500.65,231.6,308.05,365.55,2.69,264.0,100850.0,2025-06-13 19:00:00+00:00,1749841200.0
2009-06-13 20:00:00+00:00,22.73,39.15,385.75,120.68,298.1,369.05,2.9,263.0,100830.0,2025-06-13 20:00:00+00:00,1749844800.0
2009-06-13 21:00:00+00:00,22.51,41.95,237.2,28.61,220.3,364.8,2.83,258.0,100830.0,2025-06-13 21:00:00+00:00,1749848400.0
2009-06-13 22:00:00+00:00,21.55,50.05,142.1,23.74,131.8,366.95,2.48,244.0,100810.0,2025-06-13 22:00:00+00:00,1749852000.0
2009-06-13 23:00:00+00:00,20.45,59.35,50.4,0.0,50.4,364.2,2.76,232.0,100810.0,2025-06-13 23:00:00+00:00,1749855600.0
2009-06-14 00:00:00+00:00,19.21,65.75,5.3,0.0,5.3,359.4,2.9,233.0,100830.0,2025-06-14 00:00:00+00:00,1749859200.0
2009-06-14 01:00:00+00:00,18.2,65.65,0.0,0.0,0.0,357.75,2.9,236.0,100860.0,2025-06-14 01:00:00+00:00,1749862800.0
2009-06-14 02:00:00+00:00,17.38,70.3,0.0,0.0,0.0,356.65,2.9,233.0,100890.0,2025-06-14 02:00:00+00:00,1749866400.0
2009-06-14 03:00:00+00:00,16.56,72.7,0.0,0.0,0.0,344.3,3.03,233.0,100930.0,2025-06-14 03:00:00+00:00,1749870000.0
2009-06-14 04:00:00+00:00,15.69,77.85,0.0,0.0,0.0,324.35,2.9,236.0,100930.0,2025-06-14 04:00:00+00:00,1749873600.0
2009-06-14 05:00:00+00:00,15.08,80.6,0.0,0.0,0.0,326.65,2.69,238.0,100920.0,2025-06-14 05:00:00+00:00,1749877200.0
2009-06-14 06:00:00+00:00,14.48,83.45,0.0,0.0,0.0,323.2,2.48,239.0,100920.0,2025-06-14 06:00:00+00:00,1749880800.0
2009-06-14 07:00:00+00:00,13.91,86.35,0.0,0.0,0.0,315.05,2.41,244.0,100940.0,2025-06-14 07:00:00+00:00,1749884400.0
2009-06-14 08:00:00+00:00,13.4,89.4,0.0,0.0,0.0,313.7,2.34,244.0,100910.0,2025-06-14 08:00:00+00:00,1749888000.0
2009-06-14 09:00:00+00:00,12.95,92.6,0.0,0.0,0.0,311.95,2.28,243.0,100930.0,2025-06-14 09:00:00+00:00,1749891600.0
2009-06-14 10:00:00+00:00,12.77,92.6,130.2,439.2,73.8,304.2,1.93,242.0,100940.0,2025-06-14 10:00:00+00:00,1749895200.0
2009-06-14 11:00:00+00:00,13.98,89.5,290.75,589.32,116.6,304.2,1.66,248.0,101020.0,2025-06-14 11:00:00+00:00,1749898800.0
2009-06-14 12:00:00+00:00,15.59,83.55,480.9,783.25,119.3,303.85,1.59,261.0,101050.0,2025-06-14 12:00:00+00:00,1749902400.0
2009-06-14 13:00:00+00:00,17.28,78.1,645.3,813.82,144.35,306.75,1.31,275.0,101060.0,2025-06-14 13:00:00+00:00,1749906000.0
2009-06-14 14:00:00+00:00,18.85,72.95,778.7,856.05,139.5,316.05,1.03,278.0,101070.0,2025-06-14 14:00:00+00:00,1749909600.0
2009-06-14 15:00:00+00:00,20.34,65.95,900.5,941.22,104.1,318.35,0.69,268.0,101070.0,2025-06-14 15:00:00+00:00,1749913200.0
2009-06-14 16:00:00+00:00,21.69,57.65,945.6,932.69,99.55,327.85,0.76,279.0,101040.0,2025-06-14 16:00:00+00:00,1749916800.0
2009-06-14 17:00:00+00:00,22.85,50.3,909.9,851.14,122.2,329.0,1.1,295.0,101000.0,2025-06-14 17:00:00+00:00,1749920400.0
2009-06-14 18:00:00+00:00,23.63,42.35,727.1,669.87,124.25,336.95,1.24,306.0,100960.0,2025-06-14 18:00:00+00:00,1749924000.0
2009-06-14 19:00:00+00:00,23.83,38.05,668.35,644.78,131.7,337.9,1.45,285.0,100920.0,2025-06-14 19:00:00+00:00,1749927600.0
2009-06-14 20:00:00+00:00,24.03,35.4,552.6,598.93,117.1,338.85,1.59,274.0,100910.0,2025-06-14 20:00:00+00:00,1749931200.0
2009-06-14 21:00:00+00:00,23.93,35.4,370.85,415.06,125.3,335.0,1.52,262.0,100870.0,2025-06-14 21:00:00+00:00,1749934800.0
2009-06-14 22:00:00+00:00,23.6,36.7,268.85,397.63,95.9,341.0,1.1,250.0,100870.0,2025-06-14 22:00:00+00:00,1749938400.0
2009-06-14 23:00:00+00:00,23.01,46.85,104.85,155.31,63.25,344.1,0.83,260.0,100860.0,2025-06-14 23:00:00+00:00,1749942000.0
2009-06-15 00:00:00+00:00,21.49,59.6,12.25,19.45,10.25,336.75,1.1,221.0,100900.0,2025-06-15 00:00:00+00:00,1749945600.0
2009-06-15 01:00:00+00:00,19.09,65.75,0.0,0.0,0.0,333.15,1.59,194.0,100950.0,2025-06-15 01:00:00+00:00,1749949200.0
2009-06-15 02:00:00+00:00,17.52,72.9,0.0,0.0,0.0,330.55,1.86,185.0,101020.0,2025-06-15 02:00:00+00:00,1749952800.0
2009-06-15 03:00:00+00:00,16.6,80.8,0.0,0.0,0.0,328.2,2.0,197.0,101040.0,2025-06-15 03:00:00+00:00,1749956400.0
2009-06-15 04:00:00+00:00,15.95,86.5,0.0,0.0,0.0,326.3,2.07,220.0,101040.0,2025-06-15 04:00:00+00:00,1749960000.0
2009-06-15 05:00:00+00:00,15.39,86.5,0.0,0.0,0.0,322.6,2.28,240.0,101000.0,2025-06-15 05:00:00+00:00,1749963600.0
2009-06-15 06:00:00+00:00,15.14,86.5,0.0,0.0,0.0,331.5,2.28,250.0,100980.0,2025-06-15 06:00:00+00:00,1749967200.0
2009-06-15 07:00:00+00:00,14.38,86.4,0.0,0.0,0.0,313.5,1.93,249.0,101010.0,2025-06-15 07:00:00+00:00,1749970800.0
2009-06-15 08:00:00+00:00,13.83,89.45,0.0,0.0,0.0,324.35,1.72,258.0,101030.0,2025-06-15 08:00:00+00:00,1749974400.0
2009-06-15 09:00:00+00:00,13.46,92.65,0.0,0.0,0.0,326.3,1.59,264.0,101070.0,2025-06-15 09:00:00+00:00,1749978000.0
2009-06-15 10:00:00+00:00,13.82,89.45,59.4,32.7,55.2,351.65,1.52,264.0,101150.0,2025-06-15 10:00:00+00:00,1749981600.0
2009-06-15 11:00:00+00:00,14.4,89.5,119.25,22.51,112.6,353.75,1.1,269.0,101230.0,2025-06-15 11:00:00+00:00,1749985200.0
2009-06-15 12:00:00+00:00,15.03,83.5,265.4,88.94,224.35,356.65,0.48,281.0,101280.0,2025-06-15 12:00:00+00:00,1749988800.0
2009-06-15 13:00:00+00:00,16.11,77.95,403.5,191.72,285.5,356.3,0.41,254.0,101300.0,2025-06-15 13:00:00+00:00,1749992400.0
2009-06-15 14:00:00+00:00,17.21,75.4,517.85,190.99,375.25,348.35,0.62,252.0,101300.0,2025-06-15 14:00:00+00:00,1749996000.0
2009-06-15 15:00:00+00:00,18.16,70.45,671.6,337.93,385.65,359.55,0.34,277.0,101330.0,2025-06-15 15:00:00+00:00,1749999600.0
2009-06-15 16:00:00+00:00,19.25,70.55,697.7,324.48,403.3,358.8,0.21,340.0,101310.0,2025-06-15 16:00:00+00:00,1750003200.0
2009-06-15 17:00:00+00:00,20.03,68.2,631.15,319.89,335.0,353.95,0.48,83.0,101290.0,2025-06-15 17:00:00+00:00,1750006800.0
2009-06-15 18:00:00+00:00,20.55,66.05,671.05,412.97,299.2,364.8,1.1,125.0,101280.0,2025-06-15 18:00:00+00:00,1750010400.0
2009-06-15 19:00:00+00:00,20.79,59.5,508.25,214.24,329.8,361.5,1.24,246.0,101220.0,2025-06-15 19:00:00+00:00,1750014000.0
2009-06-15 20:00:00+00:00,20.45,61.5,345.2,121.44,256.8,356.3,2.21,223.0,101190.0,2025-06-15 20:00:00+00:00,1750017600.0
2009-06-15 21:00:00+00:00,19.93,65.85,276.8,248.76,129.4,360.15,2.9,234.0,101220.0,2025-06-15 21:00:00+00:00,1750021200.0
2009-06-15 22:00:00+00:00,18.77,72.95,135.9,104.25,90.45,352.0,0.83,228.0,101270.0,2025-06-15 22:00:00+00:00,1750024800.0
2009-06-15 23:00:00+00:00,17.96,72.9,50.6,49.08,37.4,353.4,1.38,101.0,101350.0,2025-06-15 23:00:00+00:00,1750028400.0
2009-06-16 00:00:00+00:00,17.04,80.85,9.45,14.44,7.95,357.45,1.17,158.0,101360.0,2025-06-16 00:00:00+00:00,1750032000.0
2009-06-16 01:00:00+00:00,16.37,86.55,0.0,0.0,0.0,345.35,1.72,160.0,101380.0,2025-06-16 01:00:00+00:00,1750035600.0
2009-06-16 02:00:00+00:00,15.71,86.5,0.0,0.0,0.0,339.85,1.72,160.0,101420.0,2025-06-16 02:00:00+00:00,1750039200.0
2009-06-16 03:00:00+00:00,14.78,92.7,0.0,0.0,0.0,321.85,1.38,153.0,101430.0,2025-06-16 03:00:00+00:00,1750042800.0
2009-06-16 04:00:00+00:00,13.85,99.4,0.0,0.0,0.0,323.0,1.52,132.0,101460.0,2025-06-16 04:00:00+00:00,1750046400.0
2009-06-16 05:00:00+00:00,13.57,95.95,0.0,0.0,0.0,320.1,1.79,123.0,101490.0,2025-06-16 05:00:00+00:00,1750050000.0
2009-06-16 06:00:00+00:00,13.38,99.4,0.0,0.0,0.0,318.55,1.72,122.0,101500.0,2025-06-16 06:00:00+00:00,1750053600.0
2009-06-16 07:00:00+00:00,13.01,95.95,0.0,0.0,0.0,322.8,1.66,109.0,101540.0,2025-06-16 07:00:00+00:00,1750057200.0
2009-06-16 08:00:00+00:00,12.75,99.4,0.0,0.0,0.0,322.05,1.59,97.0,101590.0,2025-06-16 08:00:00+00:00,1750060800.0
2009-06-16 09:00:00+00:00,12.53,95.95,0.0,0.0,0.0,317.95,1.86,92.0,101650.0,2025-06-16 09:00:00+00:00,1750064400.0
2009-06-16 10:00:00+00:00,12.79,99.4,117.85,458.47,59.0,344.1,1.72,98.0,101710.0,2025-06-16 10:00:00+00:00,1750068000.0
2009-06-16 11:00:00+00:00,13.62,92.65,280.0,629.33,94.15,343.7,2.41,126.0,101770.0,2025-06-16 11:00:00+00:00,1750071600.0
2009-06-16 12:00:00+00:00,14.93,89.5,394.55,504.22,161.9,335.55,2.48,143.0,101800.0,2025-06-16 12:00:00+00:00,1750075200.0
2009-06-16 13:00:00+00:00,16.51,78.0,518.85,488.61,218.2,348.15,2.28,150.0,101850.0,2025-06-16 13:00:00+00:00,1750078800.0
2009-06-16 14:00:00+00:00,17.75,72.9,659.85,591.18,218.5,344.85,2.0,141.0,101890.0,2025-06-16 14:00:00+00:00,1750082400.0
2009-06-16 15:00:00+00:00,18.94,68.05,732.4,644.01,187.45,352.4,2.21,135.0,101890.0,2025-06-16 15:00:00+00:00,1750086000.0
2009-06-16 16:00:00+00:00,19.81,63.6,640.5,466.27,217.4,344.5,2.48,137.0,101880.0,2025-06-16 16:00:00+00:00,1750089600.0
2009-06-16 17:00:00+00:00,20.29,59.35,642.35,380.54,289.95,350.85,2.69,138.0,101870.0,2025-06-16 17:00:00+00:00,1750093200.0
2009-06-16 18:00:00+00:00,20.87,57.45,718.5,563.69,210.7,364.0,2.55,142.0,101850.0,2025-06-16 18:00:00+00:00,1750096800.0
2009-06-16 19:00:00+00:00,21.52,55.55,574.5,442.46,205.7,367.1,2.34,142.0,101790.0,2025-06-16 19:00:00+00:00,1750100400.0
2009-06-16 20:00:00+00:00,21.76,53.75,505.65,406.91,209.15,360.15,2.48,145.0,101770.0,2025-06-16 20:00:00+00:00,1750104000.0
2009-06-16 21:00:00+00:00,21.75,53.75,439.4,572.13,99.9,366.55,2.62,144.0,101720.0,2025-06-16 21:00:00+00:00,1750107600.0
2009-06-16 22:00:00+00:00,21.61,53.75,274.85,454.39,76.3,343.1,2.55,153.0,101740.0,2025-06-16 22:00:00+00:00,1750111200.0
2009-06-16 23:00:00+00:00,21.03,61.6,127.7,307.03,44.8,334.8,2.07,158.0,101740.0,2025-06-16 23:00:00+00:00,1750114800.0
2009-06-17 00:00:00+00:00,19.85,68.2,15.75,64.83,8.95,329.0,1.93,144.0,101760.0,2025-06-17 00:00:00+00:00,1750118400.0
2009-06-17 01:00:00+00:00,18.33,70.45,0.0,0.0,0.0,328.5,2.28,144.0,101750.0,2025-06-17 01:00:00+00:00,1750122000.0
2009-06-17 02:00:00+00:00,17.11,75.4,0.0,0.0,0.0,319.5,2.41,147.0,101780.0,2025-06-17 02:00:00+00:00,1750125600.0
2009-06-17 03:00:00+00:00,16.37,77.95,0.0,0.0,0.0,323.2,2.55,152.0,101770.0,2025-06-17 03:00:00+00:00,1750129200.0
2009-06-17 04:00:00+00:00,15.84,77.85,0.0,0.0,0.0,322.8,2.69,160.0,101780.0,2025-06-17 04:00:00+00:00,1750132800.0
2009-06-17 05:00:00+00:00,15.34,80.6,0.0,0.0,0.0,319.9,2.62,165.0,101770.0,2025-06-17 05:00:00+00:00,1750136400.0
2009-06-17 06:00:00+00:00,14.82,83.45,0.0,0.0,0.0,316.05,2.48,169.0,101780.0,2025-06-17 06:00:00+00:00,1750140000.0
2009-06-17 07:00:00+00:00,14.78,83.45,0.0,0.0,0.0,318.95,2.41,176.0,101710.0,2025-06-17 07:00:00+00:00,1750143600.0
2009-06-17 08:00:00+00:00,14.27,86.4,0.0,0.0,0.0,314.85,2.14,181.0,101720.0,2025-06-17 08:00:00+00:00,1750147200.0
2009-06-17 09:00:00+00:00,14.0,86.4,0.0,0.0,0.0,327.05,1.79,176.0,101770.0,2025-06-17 09:00:00+00:00,1750150800.0
2009-06-17 10:00:00+00:00,14.18,89.5,119.05,482.45,57.2,335.95,1.72,158.0,101770.0,2025-06-17 10:00:00+00:00,1750154400.0
2009-06-17 11:00:00+00:00,15.6,83.55,302.7,746.71,82.35,339.65,1.72,156.0,101760.0,2025-06-17 11:00:00+00:00,1750158000.0
2009-06-17 12:00:00+00:00,17.04,78.1,469.8,758.51,120.0,324.75,1.93,166.0,101770.0,2025-06-17 12:00:00+00:00,1750161600.0
2009-06-17 13:00:00+00:00,18.53,72.95,607.9,725.49,161.65,327.65,1.86,174.0,101790.0,2025-06-17 13:00:00+00:00,1750165200.0
2009-06-17 14:00:00+00:00,19.89,70.65,769.2,836.27,145.0,333.85,1.59,180.0,101780.0,2025-06-17 14:00:00+00:00,1750168800.0
2009-06-17 15:00:00+00:00,21.21,66.15,830.0,808.03,146.3,342.15,1.45,177.0,101720.0,2025-06-17 15:00:00+00:00,1750172400.0
2009-06-17 16:00:00+00:00,22.06,59.8,782.0,689.49,156.3,359.0,1.93,171.0,101680.0,2025-06-17 16:00:00+00:00,1750176000.0
2009-06-17 17:00:00+00:00,22.57,55.9,657.45,495.69,198.3,366.95,2.34,163.0,101630.0,2025-06-17 17:00:00+00:00,1750179600.0
2009-06-17 18:00:00+00:00,22.9,55.9,681.0,590.63,148.7,377.55,2.55,156.0,101580.0,2025-06-17 18:00:00+00:00,1750183200.0
2009-06-17 19:00:00+00:00,23.36,54.1,703.0,660.14,152.4,369.25,2.76,151.0,101480.0,2025-06-17 19:00:00+00:00,1750186800.0
2009-06-17 20:00:00+00:00,23.73,50.55,552.8,548.64,152.65,361.5,2.97,150.0,101400.0,2025-06-17 20:00:00+00:00,1750190400.0
2009-06-17 21:00:00+00:00,23.66,48.8,399.65,417.28,151.7,356.3,3.03,148.0,101370.0,2025-06-17 21:00:00+00:00,1750194000.0
2009-06-17 22:00:00+00:00,23.26,52.25,261.15,334.58,114.65,359.4,2.9,142.0,101330.0,2025-06-17 22:00:00+00:00,1750197600.0
2009-06-17 23:00:00+00:00,22.36,57.75,115.55,196.52,62.3,344.1,2.9,139.0,101300.0,2025-06-17 23:00:00+00:00,1750201200.0
2009-06-18 00:00:00+00:00,20.77,63.8,15.45,51.05,10.05,334.6,3.03,147.0,101280.0,2025-06-18 00:00:00+00:00,1750204800.0
2009-06-18 01:00:00+00:00,19.24,65.75,0.0,0.0,0.0,335.7,3.1,154.0,101260.0,2025-06-18 01:00:00+00:00,1750208400.0
2009-06-18 02:00:00+00:00,18.1,65.65,0.0,0.0,0.0,324.95,3.1,159.0,101260.0,2025-06-18 02:00:00+00:00,1750212000.0
2009-06-18 03:00:00+00:00,17.37,70.3,0.0,0.0,0.0,330.95,2.9,163.0,101240.0,2025-06-18 03:00:00+00:00,1750215600.0
2009-06-18 04:00:00+00:00,16.83,72.7,0.0,0.0,0.0,334.4,2.76,162.0,101240.0,2025-06-18 04:00:00+00:00,1750219200.0
2009-06-18 05:00:00+00:00,16.33,75.25,0.0,0.0,0.0,333.05,2.62,158.0,101210.0,2025-06-18 05:00:00+00:00,1750222800.0
2009-06-18 06:00:00+00:00,15.92,77.85,0.0,0.0,0.0,335.0,2.48,153.0,101200.0,2025-06-18 06:00:00+00:00,1750226400.0
2009-06-18 07:00:00+00:00,15.34,80.6,0.0,0.0,0.0,325.3,2.48,157.0,101120.0,2025-06-18 07:00:00+00:00,1750230000.0
2009-06-18 08:00:00+00:00,14.95,80.55,0.0,0.0,0.0,328.8,2.48,147.0,101110.0,2025-06-18 08:00:00+00:00,1750233600.0
2009-06-18 09:00:00+00:00,14.63,77.75,0.0,0.0,0.0,330.15,2.48,143.0,101120.0,2025-06-18 09:00:00+00:00,1750237200.0
2009-06-18 10:00:00+00:00,14.54,77.75,74.55,20.32,71.95,333.85,2.41,142.0,101140.0,2025-06-18 10:00:00+00:00,1750240800.0
2009-06-18 11:00:00+00:00,15.05,75.1,138.1,23.41,131.2,343.7,2.55,143.0,101140.0,2025-06-18 11:00:00+00:00,1750244400.0
2009-06-18 12:00:00+00:00,15.59,70.0,242.7,65.2,212.65,348.55,3.38,153.0,101190.0,2025-06-18 12:00:00+00:00,1750248000.0
2009-06-18 13:00:00+00:00,16.12,67.65,322.7,99.78,261.35,349.3,3.66,169.0,101190.0,2025-06-18 13:00:00+00:00,1750251600.0
2009-06-18 14:00:00+00:00,16.91,67.75,325.35,57.89,282.15,349.9,3.31,168.0,101190.0,2025-06-18 14:00:00+00:00,1750255200.0
2009-06-18 15:00:00+00:00,17.29,65.45,485.35,219.55,299.6,360.95,3.59,154.0,101180.0,2025-06-18 15:00:00+00:00,1750258800.0
2009-06-18 16:00:00+00:00,17.99,65.55,403.4,160.71,257.55,359.75,3.79,152.0,101160.0,2025-06-18 16:00:00+00:00,1750262400.0
2009-06-18 17:00:00+00:00,18.07,63.4,195.95,26.28,171.6,367.9,3.86,154.0,101140.0,2025-06-18 17:00:00+00:00,1750266000.0
2009-06-18 18:00:00+00:00,17.4,67.85,99.95,0.67,99.35,376.0,3.31,147.0,101120.0,2025-06-18 18:00:00+00:00,1750269600.0
2009-06-18 19:00:00+00:00,15.57,83.55,93.15,1.2,92.15,377.2,2.41,108.0,101020.0,2025-06-18 19:00:00+00:00,1750273200.0
2009-06-18 20:00:00+00:00,15.67,86.5,78.75,6.58,73.95,377.75,2.34,96.0,101000.0,2025-06-18 20:00:00+00:00,1750276800.0
2009-06-18 21:00:00+00:00,15.92,89.6,33.15,0.0,33.15,379.5,2.41,82.0,100940.0,2025-06-18 21:00:00+00:00,1750280400.0
2009-06-18 22:00:00+00:00,15.86,89.6,15.75,0.0,15.75,382.8,2.76,84.0,100900.0,2025-06-18 22:00:00+00:00,1750284000.0
2009-06-18 23:00:00+00:00,15.88,92.75,7.9,0.0,7.9,384.95,2.97,88.0,100850.0,2025-06-18 23:00:00+00:00,1750287600.0
2009-06-19 00:00:00+00:00,15.88,89.6,1.15,0.0,1.15,384.75,2.9,94.0,100830.0,2025-06-19 00:00:00+00:00,1750291200.0
2009-06-19 01:00:00+00:00,15.71,92.75,0.0,0.0,0.0,383.85,2.83,99.0,100810.0,2025-06-19 01:00:00+00:00,1750294800.0
2009-06-19 02:00:00+00:00,15.53,89.6,0.0,0.0,0.0,382.6,2.83,104.0,100830.0,2025-06-19 02:00:00+00:00,1750298400.0
2009-06-19 03:00:00+00:00,15.34,92.75,0.0,0.0,0.0,382.6,2.76,103.0,100800.0,2025-06-19 03:00:00+00:00,1750302000.0
2009-06-19 04:00:00+00:00,15.13,92.75,0.0,0.0,0.0,382.6,2.62,97.0,100750.0,2025-06-19 04:00:00+00:00,1750305600.0
2009-06-19 05:00:00+00:00,14.99,89.55,0.0,0.0,0.0,382.4,2.41,87.0,100710.0,2025-06-19 05:00:00+00:00,1750309200.0
2009-06-19 06:00:00+00:00,14.91,92.7,0.0,0.0,0.0,382.2,2.41,77.0,100670.0,2025-06-19 06:00:00+00:00,1750312800.0
2009-06-19 07:00:00+00:00,14.63,92.7,0.0,0.0,0.0,381.65,2.41,57.0,100590.0,2025-06-19 07:00:00+00:00,1750316400.0
2009-06-19 08:00:00+00:00,14.49,92.7,0.0,0.0,0.0,381.65,2.34,47.0,100570.0,2025-06-19 08:00:00+00:00,1750320000.0
2009-06-19 09:00:00+00:00,14.51,92.7,0.0,0.0,0.0,382.2,2.34,41.0,100590.0,2025-06-19 09:00:00+00:00,1750323600.0
2009-06-19 10:00:00+00:00,14.51,92.7,15.25,0.0,15.25,382.2,2.34,40.0,100600.0,2025-06-19 10:00:00+00:00,1750327200.0
2009-06-19 11:00:00+00:00,14.62,92.7,42.1,0.0,42.1,382.6,2.48,44.0,100620.0,2025-06-19 11:00:00+00:00,1750330800.0
2009-06-19 12:00:00+00:00,14.93,92.7,146.65,26.28,134.55,381.85,2.69,50.0,100620.0,2025-06-19 12:00:00+00:00,1750334400.0
2009-06-19 13:00:00+00:00,15.86,86.5,159.0,31.16,139.85,377.95,2.34,50.0,100650.0,2025-06-19 13:00:00+00:00,1750338000.0
2009-06-19 14:00:00+00:00,16.59,83.65,147.2,1.27,146.25,384.35,2.07,29.0,100660.0,2025-06-19 14:00:00+00:00,1750341600.0
2009-06-19 15:00:00+00:00,17.02,80.85,203.0,6.86,197.2,389.0,2.34,29.0,100630.0,2025-06-19 15:00:00+00:00,1750345200.0
2009-06-19 16:00:00+00:00,17.79,78.15,246.35,10.08,237.2,390.55,2.28,26.0,100620.0,2025-06-19 16:00:00+00:00,1750348800.0
2009-06-19 17:00:00+00:00,18.5,75.55,210.85,20.83,191.55,392.45,2.21,20.0,100610.0,2025-06-19 17:00:00+00:00,1750352400.0
2009-06-19 18:00:00+00:00,18.99,75.55,143.3,1.33,142.1,395.0,2.28,26.0,100590.0,2025-06-19 18:00:00+00:00,1750356000.0
2009-06-19 19:00:00+00:00,18.38,75.55,172.75,5.33,168.3,393.25,1.93,16.0,100590.0,2025-06-19 19:00:00+00:00,1750359600.0
2009-06-19 20:00:00+00:00,18.82,75.55,119.75,2.46,117.95,393.85,1.93,11.0,100580.0,2025-06-19 20:00:00+00:00,1750363200.0
2009-06-19 21:00:00+00:00,18.95,78.25,120.7,18.38,109.75,395.4,1.59,15.0,100530.0,2025-06-19 21:00:00+00:00,1750366800.0
2009-06-19 22:00:00+00:00,19.11,75.65,69.6,10.92,64.8,391.3,1.66,34.0,100520.0,2025-06-19 22:00:00+00:00,1750370400.0
2009-06-19 23:00:00+00:00,18.89,78.25,55.6,71.52,36.1,388.0,1.24,56.0,100500.0,2025-06-19 23:00:00+00:00,1750374000.0
2009-06-20 00:00:00+00:00,18.51,83.8,7.5,16.77,5.7,372.75,0.34,39.0,100550.0,2025-06-20 00:00:00+00:00,1750377600.0
2009-06-20 01:00:00+00:00,17.55,83.75,0.0,0.0,0.0,365.85,0.55,355.0,100550.0,2025-06-20 01:00:00+00:00,1750381200.0
2009-06-20 02:00:00+00:00,16.33,92.8,0.0,0.0,0.0,362.45,1.03,14.0,100540.0,2025-06-20 02:00:00+00:00,1750384800.0
2009-06-20 03:00:00+00:00,16.08,92.8,0.0,0.0,0.0,375.25,1.31,350.0,100530.0,2025-06-20 03:00:00+00:00,1750388400.0
2009-06-20 04:00:00+00:00,16.03,92.8,0.0,0.0,0.0,376.6,1.45,341.0,100530.0,2025-06-20 04:00:00+00:00,1750392000.0
2009-06-20 05:00:00+00:00,15.81,96.0,0.0,0.0,0.0,372.35,1.52,352.0,100460.0,2025-06-20 05:00:00+00:00,1750395600.0
2009-06-20 06:00:00+00:00,15.6,92.75,0.0,0.0,0.0,369.85,1.52,330.0,100470.0,2025-06-20 06:00:00+00:00,1750399200.0
