type	latitude	longitude	altitude (m)
T	46.205345000	-82.683675200	205.5		
T	46.205235800	-82.683881700	207.1		
T	46.205026000	-82.684278700	209.5		
T	46.205018000	-82.684295400	209.6		
T	46.204915400	-82.684508800	210.2		
T	46.204812800	-82.684722300	210.6		
T	46.204735900	-82.684882400	210.8		
T	46.204596000	-82.685182400	211.0		
T	46.204499300	-82.685424200	210.9		
T	46.204357800	-82.685816100	211.2		
T	46.204351300	-82.685835500	211.2		
T	46.204199700	-82.686289600	211.1		
T	46.204195300	-82.686303800	211.1		
T	46.204124600	-82.686529600	211.1		
T	46.204121500	-82.686540800	211.1		
T	46.203951300	-82.687149200	210.1		
T	46.203925000	-82.687266600	210.1		
T	46.203869700	-82.687513900	209.7		
T	46.203853400	-82.687587000	209.5		
T	46.203787100	-82.687904400	209.2		
T	46.203734800	-82.688219100	210.0		
T	46.203706000	-82.688419100	209.8		
T	46.203659700	-82.688760600	209.5		
T	46.203563400	-82.689543100	208.1		
T	46.203500500	-82.690054900	208.2		
T	46.203469000	-82.690310800	208.5		
T	46.203412300	-82.690771900	209.0		
T	46.203372900	-82.691077900	208.2		
T	46.203340100	-82.691333400	208.3		
T	46.203300800	-82.691638900	208.9		
T	46.203253500	-82.691984400	208.6		
T	46.203201700	-82.692353500	208.4		
T	46.203200200	-82.692364500	208.4		
T	46.203160200	-82.692606400	208.4		
T	46.203139700	-82.692730600	208.5		
T	46.203115700	-82.692858200	208.5		
T	46.203084600	-82.693023800	208.7		
T	46.202958000	-82.693654800	209.3		
T	46.202915800	-82.693856700	209.5		
T	46.202843000	-82.694204400	210.8		
T	46.202726800	-82.694720300	211.0		
T	46.202698100	-82.694847400	210.7		
T	46.202642300	-82.695094500	210.0		
T	46.202502900	-82.695711800	208.1		
T	46.202253500	-82.696809100	202.8		
T	46.202195000	-82.697052500	202.1		
T	46.202054500	-82.697680000	200.5		
T	46.201973400	-82.698041500	199.9		
T	46.201851600	-82.698584400	199.9		
T	46.201630900	-82.699567400	199.0		
T	46.201253100	-82.701236000	199.0		
T	46.201200600	-82.701461100	198.8		
T	46.200912600	-82.702704200	198.5		
T	46.200547700	-82.704275500	198.4		
T	46.199755300	-82.707788600	193.8		
T	46.199731500	-82.707908200	193.4		
T	46.199668300	-82.708220700	192.5		
T	46.199463000	-82.709281100	190.6		
T	46.199414500	-82.709531400	190.9		
T	46.199352100	-82.709853800	191.0		
T	46.199304400	-82.710101400	191.7		
T	46.199153300	-82.710884800	193.5		
T	46.198891100	-82.712260200	195.8		
T	46.198648600	-82.713554400	196.4		
T	46.198028600	-82.716819300	199.9		
T	46.197929300	-82.717295800	200.0		
T	46.197797200	-82.718026100	199.7		
T	46.197647900	-82.718739700	199.3		
T	46.197135100	-82.721165300	199.0		
T	46.197122500	-82.721224900	199.0		
T	46.196505100	-82.724144700	198.4		
T	46.196381800	-82.724807400	197.1		
T	46.196237500	-82.725484300	196.0		
T	46.195706000	-82.728142900	198.4		
T	46.195484300	-82.729328100	199.0		
T	46.195456500	-82.729481700	199.0		
T	46.195411000	-82.729733100	198.4		
T	46.195392900	-82.729833100	198.1		
T	46.195291200	-82.730510400	196.9		
T	46.195222400	-82.731004700	196.2		
T	46.195194500	-82.731216400	196.6		
T	46.195189000	-82.731258600	196.7		
T	46.195155400	-82.731513700	197.7		
T	46.195105400	-82.732062100	198.4		
T	46.195065000	-82.732589200	198.5		
T	46.195044000	-82.732945500	198.4		
T	46.195017900	-82.733360100	198.2		
T	46.194995700	-82.733938900	197.9		
T	46.194983300	-82.734317000	197.3		
T	46.194981900	-82.734359800	197.2		
T	46.194977500	-82.734493900	196.9		
T	46.194973600	-82.734619400	196.6		
T	46.194957600	-82.735133400	195.4		
T	46.194944500	-82.735614900	195.7		
T	46.194943300	-82.735657800	195.8		
T	46.194895100	-82.737432400	197.6		
T	46.194893900	-82.737475300	197.6		
T	46.194884300	-82.737826300	197.7		
T	46.194854800	-82.738873900	199.3		
T	46.194804700	-82.740589700	196.0		
T	46.194770600	-82.741721100	190.3		
T	46.194756400	-82.742285100	189.9		
T	46.194740700	-82.742884500	189.7		
T	46.194739600	-82.742927400	189.7		
T	46.194724000	-82.743526400	188.7		
T	46.194700600	-82.744182400	188.6		
T	46.194699100	-82.744225300	188.6		
T	46.194696200	-82.744306400	188.6		
T	46.194676900	-82.744606900	189.0		
T	46.194658700	-82.744833400	189.4		
T	46.194646600	-82.744957700	189.5		
T	46.194642500	-82.745000200	189.5		
T	46.194639900	-82.745027200	189.5		
T	46.194616500	-82.745257400	189.0		
T	46.194613800	-82.745284200	188.9		
T	46.194565500	-82.745664300	189.1		
T	46.194519100	-82.745980300	189.3		
T	46.194513000	-82.746022300	189.3		
T	46.194505200	-82.746075600	189.2		
T	46.194406900	-82.746728300	188.8		
T	46.194299000	-82.747426100	190.0		
T	46.194215400	-82.747943800	193.2		
T	46.194205200	-82.748008900	193.7		
T	46.194198700	-82.748050800	194.0		
T	46.194159300	-82.748304300	195.5		
T	46.194068200	-82.748889600	198.3		
T	46.194046600	-82.749022600	198.5		
T	46.194039800	-82.749064500	198.5		
T	46.193998800	-82.749317400	198.6		
T	46.193948300	-82.749628400	199.1		
T	46.193809100	-82.750496200	198.4		
T	46.193610700	-82.751750700	197.6		
T	46.193354400	-82.753352500	190.3		
T	46.193218400	-82.754213000	190.1		
T	46.193208400	-82.754276400	190.0		
T	46.193198400	-82.754339800	189.9		
T	46.193162300	-82.754568300	189.8		
T	46.193102100	-82.755006700	190.0		
T	46.193059500	-82.755401600	190.3		
T	46.193033900	-82.755710300	190.4		
T	46.193021400	-82.755918900	190.4		
T	46.193005500	-82.756188200	190.4		
T	46.192996400	-82.756662700	191.1		
T	46.192986500	-82.756957400	191.8		
T	46.192655400	-82.756997000	188.9		
T	46.192574600	-82.757041900	188.9		
T	46.192510200	-82.757130800	188.8		
T	46.192457000	-82.757320500	188.8		
T	46.192464900	-82.757638000	188.4		
T	46.192501300	-82.758289600	188.2		
T	46.192551100	-82.759182500	187.6		
T	46.192554700	-82.759247300	187.6		
T	46.192565600	-82.759441800	187.6		
T	46.192597200	-82.760232500	188.1		
T	46.192623200	-82.760881800	186.9		
T	46.192629900	-82.761048900	186.5		
T	46.192640800	-82.761322200	186.2		
T	46.192693800	-82.762645800	185.4		
T	46.192779900	-82.764522400	185.7		
T	46.192797500	-82.764691800	186.5		
T	46.192822800	-82.764935000	186.9		
T	46.192845600	-82.765154000	186.2		
T	46.192849600	-82.765192000	186.3		
T	46.192859100	-82.765283300	186.3		
T	46.192877400	-82.765458700	186.5		
T	46.192885700	-82.765540200	186.6		
T	46.193191300	-82.768533500	189.4		
T	46.193192700	-82.768547200	189.4		
T	46.193217600	-82.768790600	189.4		
T	46.193245700	-82.769066000	188.9		
T	46.193228500	-82.769429800	188.0		
T	46.193204600	-82.769622900	187.2		
T	46.193171700	-82.769905900	187.2		
T	46.193103200	-82.770152100	187.5		
T	46.193069800	-82.770271900	187.7		
T	46.193047100	-82.770353500	187.9		
T	46.192734800	-82.771337000	188.5		
T	46.192686400	-82.771489200	188.7		
T	46.192611500	-82.771725400	188.6		
T	46.192609000	-82.771733200	188.6		
T	46.192607400	-82.771737900	188.6		
T	46.192168100	-82.773026900	187.3		
T	46.192008500	-82.773569700	186.7		
T	46.191998100	-82.773605000	186.7		
T	46.191994400	-82.773617700	186.6		
T	46.191982000	-82.773660000	186.6		
T	46.191895000	-82.773924100	186.3		
T	46.191702100	-82.774510000	185.7		
T	46.191690700	-82.774544500	185.7		
T	46.191631700	-82.774723900	185.5		
T	46.191625000	-82.774744700	185.5		
T	46.191613700	-82.774779400	185.5		
T	46.191609600	-82.774791900	185.5		
T	46.191529300	-82.775039100	185.3		
T	46.191513700	-82.775100300	185.3		
T	46.191480200	-82.775231400	185.2		
T	46.191474600	-82.775258000	185.2		
T	46.191435500	-82.775441200	185.2		
T	46.191432100	-82.775470500	185.2		
T	46.191427700	-82.775508300	185.2		
T	46.191405100	-82.775702400	185.0		
T	46.191414100	-82.775857300	184.9		
T	46.191421600	-82.775985900	184.8		
T	46.191434600	-82.776207600	184.9		
T	46.191441200	-82.776282700	185.0		
T	46.191449300	-82.776374300	185.0		
T	46.191460600	-82.776502400	185.0		
T	46.191486700	-82.776798100	185.0		
T	46.191528900	-82.777275600	186.3		
T	46.191532300	-82.777313600	186.3		
T	46.191533500	-82.777327400	186.3		
T	46.191540400	-82.777405200	186.4		
T	46.191551700	-82.777533300	186.4		
T	46.191577800	-82.777829100	186.9		
T	46.191581400	-82.777869900	187.0		
T	46.191612300	-82.778098100	187.7		
T	46.191674400	-82.778556900	188.7		
T	46.191767200	-82.779243000	189.4		
T	46.191797200	-82.779353500	189.7		
T	46.191853300	-82.779559700	191.6		
T	46.191863000	-82.779595300	192.0		
T	46.191866500	-82.779608200	192.1		
T	46.191871400	-82.779626100	192.3		
T	46.191991100	-82.780081000	196.4		
T	46.192045900	-82.780289100	198.1		
T	46.192106800	-82.780571400	199.0		
T	46.192107100	-82.780572600	199.0		
T	46.192215600	-82.781091700	200.0		
T	46.192273700	-82.781373500	200.5		
T	46.192409200	-82.781741200	200.6		
T	46.192545600	-82.781975500	200.2		
T	46.192661500	-82.782174300	199.9		
T	46.192706700	-82.782252000	199.8		
T	46.192935400	-82.782742400	199.0		
T	46.193058800	-82.783039400	199.1		
T	46.193095000	-82.783126500	199.0		
T	46.193233100	-82.783458900	199.0		
T	46.193243000	-82.783485800	199.0		
T	46.193327900	-82.783714900	199.2		
T	46.193356800	-82.783792800	199.1		
T	46.193359400	-82.783805400	199.1		
T	46.193390700	-82.783957100	198.8		
T	46.193422700	-82.784112500	198.4		
T	46.193433600	-82.784208900	198.0		
T	46.193451300	-82.784366600	197.4		
T	46.193456000	-82.784466400	197.3		
T	46.193460700	-82.784567800	197.1		
T	46.193468100	-82.784725700	196.5		
T	46.193492400	-82.785244200	197.3		
T	46.193504500	-82.785503400	197.3		
T	46.193553100	-82.786540400	198.1		
T	46.193565200	-82.786799600	198.8		
T	46.193570000	-82.786900900	199.1		
T	46.193638200	-82.788355100	197.4		
T	46.193642900	-82.788456400	197.1		
T	46.193650300	-82.788614300	197.1		
T	46.193662400	-82.788873600	196.9		
T	46.193674500	-82.789132800	196.2		
T	46.193735300	-82.790429000	191.8		
T	46.193740000	-82.790530300	191.9		
T	46.193747400	-82.790688300	192.0		
T	46.193772600	-82.791227300	192.5		
T	46.193793400	-82.791464600	192.1		
T	46.193802200	-82.791565400	192.1		
T	46.193815900	-82.791722400	192.3		
T	46.193821800	-82.791789700	192.4		
T	46.193817900	-82.791981700	192.3		
T	46.193815800	-82.792083200	192.3		
T	46.193810100	-82.792360700	192.2		
T	46.193789300	-82.792827000	191.8		
T	46.193642600	-82.793879800	188.9		
T	46.193592900	-82.793996100	188.4		
T	46.193554200	-82.794227600	188.4		
T	46.193470000	-82.794781700	189.2		
T	46.193431400	-82.795035500	189.0		
T	46.193348300	-82.795582000	189.6		
T	46.193143300	-82.797058500	191.0		
T	46.193077800	-82.797314700	191.0		
T	46.193033300	-82.797488700	191.0		
T	46.193016300	-82.797558800	191.0		
T	46.192939800	-82.797873400	191.0		
T	46.192834700	-82.798222000	190.6		
T	46.192815400	-82.798281700	190.5		
T	46.192739200	-82.798517000	190.0		
T	46.192691200	-82.798665300	190.1		
T	46.192646500	-82.798736500	189.9		
T	46.192564700	-82.798866900	189.8		
T	46.192413100	-82.799030900	189.5		
T	46.192367100	-82.799053500	189.4		
T	46.192196900	-82.799137000	188.5		
T	46.192026600	-82.799220600	187.6		
T	46.191992800	-82.799237200	187.4		
T	46.191852400	-82.799284800	186.7		
T	46.191616700	-82.799364700	185.4		
T	46.191254700	-82.799484400	183.5		
T	46.190969800	-82.799517300	182.3		
T	46.190891200	-82.799526400	182.0		
T	46.190612100	-82.799480400	180.4		
T	46.190540200	-82.799468600	180.0		
T	46.190434500	-82.799440300	179.4		
T	46.190167100	-82.799368900	178.1		
T	46.190079900	-82.799353900	177.9		
T	46.189901300	-82.799323100	177.3		
T	46.189722700	-82.799292300	176.8		
T	46.189585300	-82.799268700	176.4		
T	46.189364000	-82.799266600	175.8		
T	46.189184100	-82.799264900	175.7		
T	46.189125700	-82.799264400	175.7		
T	46.189004300	-82.799266500	175.7		
T	46.188886000	-82.799268500	176.1		
T	46.188826400	-82.799290900	176.2		
T	46.188767000	-82.799313300	176.5		
T	46.188666500	-82.799404100	177.2		
T	46.188663600	-82.799406700	177.2		
T	46.188525000	-82.799564400	177.5		
T	46.188471700	-82.799625100	177.7		
T	46.188391000	-82.799737200	178.1		
T	46.188201200	-82.800001100	178.4		
T	46.188133900	-82.800100600	178.5		
T	46.188008200	-82.800286400	178.2		
T	46.187888600	-82.800463200	178.2		
T	46.187882200	-82.800471800	178.3		
T	46.187750300	-82.800648400	178.5		
T	46.187354500	-82.801178100	178.1		
T	46.187222600	-82.801354700	177.8		
T	46.186917300	-82.801763300	177.4		
T	46.186829100	-82.801888000	177.6		
T	46.186700500	-82.802069700	178.1		
T	46.186443300	-82.802433000	178.2		
T	46.186121900	-82.802887000	178.5		
T	46.186048900	-82.802963200	178.4		
T	46.185903200	-82.803115400	178.6		
T	46.185864500	-82.803155800	178.6		
T	46.185752900	-82.803257900	178.2		
T	46.185663200	-82.803339900	178.1		
T	46.185595600	-82.803382300	178.3		
T	46.185430600	-82.803485700	178.7		
T	46.185357000	-82.803531800	179.2		
T	46.185261300	-82.803572000	179.9		
T	46.185041600	-82.803664100	180.9		
T	46.184924100	-82.803747800	181.1		
T	46.184762800	-82.803862600	181.2		
T	46.184717200	-82.803895100	181.1		
T	46.184333000	-82.804274500	179.4		
T	46.184313700	-82.804293500	179.3		
T	46.184033800	-82.804569300	177.6		
T	46.184017000	-82.804587200	177.6		
T	46.183873500	-82.804739500	177.5		
T	46.183872400	-82.804741500	177.5		
T	46.183759900	-82.804944300	178.0		
T	46.183746900	-82.804967800	178.1		
T	46.183664000	-82.805163800	178.9		
T	46.183655100	-82.805184700	178.9		
T	46.183597500	-82.805365400	179.2		
T	46.183548900	-82.805592000	180.1		
T	46.183513200	-82.805827400	181.5		
T	46.183506000	-82.806096300	183.5		
T	46.183519000	-82.806258000	184.8		
T	46.183575300	-82.806496900	185.8		
T	46.183702400	-82.806888600	186.1		
T	46.184177500	-82.808288100	183.8		
T	46.184415100	-82.808987900	184.1		
T	46.184494300	-82.809221200	184.4		
T	46.184625500	-82.809607800	184.2		
T	46.184690700	-82.809799900	183.9		
T	46.184869800	-82.810382900	181.5		
T	46.185058300	-82.810694500	178.5		
T	46.185212100	-82.810931000	178.1		
T	46.185430400	-82.810944800	177.5		
T	46.185776500	-82.810960600	177.5		
T	46.185830700	-82.810979200	177.6		
T	46.185864200	-82.810997100	177.8		
T	46.185958700	-82.811071200	178.4		
T	46.185982300	-82.811089800	178.6		
T	46.186093000	-82.811178100	179.4		
T	46.186129900	-82.811252100	179.8		
T	46.186160900	-82.811314000	180.2		
T	46.186167300	-82.811371600	180.6		
T	46.186175600	-82.811447000	181.0		
T	46.186174100	-82.811495700	181.3		
T	46.186169800	-82.811630200	182.2		
T	46.186169000	-82.811656200	182.4		
T	46.186146200	-82.811749700	183.0		
T	46.186131000	-82.811811800	183.4		
T	46.186112400	-82.811875100	183.9		
T	46.186078500	-82.811990300	184.6		
T	46.186065500	-82.812034600	184.9		
T	46.186020200	-82.812235900	186.3		
T	46.185991300	-82.812364000	187.1		
T	46.185964500	-82.812482900	187.4		
T	46.185942600	-82.812580300	187.5		
T	46.185935900	-82.812611100	187.6		
T	46.185882400	-82.812859200	188.2		
T	46.185828900	-82.813107200	188.7		
T	46.185775300	-82.813355200	189.3		
T	46.185721700	-82.813603200	189.8		
T	46.185695900	-82.813722600	189.9		
T	46.185668200	-82.813851200	190.4		
T	46.185642400	-82.813970600	191.0		
T	46.185614600	-82.814099200	191.6		
T	46.185588800	-82.814218700	192.2		
T	46.185535300	-82.814466700	193.4		
T	46.185515900	-82.814556300	193.9		
T	46.185509500	-82.814596000	194.1		
T	46.185495400	-82.814682600	194.5		
T	46.185489200	-82.814760700	194.8		
T	46.185490000	-82.814840600	195.2		
T	46.185493900	-82.814851600	195.3		
T	46.185517000	-82.814942400	195.7		
T	46.185554100	-82.815062200	196.3		
T	46.185568600	-82.815086200	196.4		
T	46.185605900	-82.815148200	196.7		
T	46.185662700	-82.815241300	197.1		
T	46.185766200	-82.815275400	197.3		
T	46.185810800	-82.815290400	197.4		
T	46.185846100	-82.815300900	197.5		
T	46.185887300	-82.815307000	197.5		
T	46.185952900	-82.815314300	197.5		
T	46.186004300	-82.815325200	197.5		
T	46.186071800	-82.815352100	197.5		
T	46.185831800	-82.815729500	198.9		
T	46.185765500	-82.815838700	199.4		
T	46.185720100	-82.815913400	199.6		
T	46.185656600	-82.816079400	199.8		
T	46.185645300	-82.816133800	199.9		
T	46.185623000	-82.816240900	200.0		
T	46.185594200	-82.816360800	200.4		
T	46.185570800	-82.816458400	200.8		
T	46.185559900	-82.816548500	201.1		
T	46.185544500	-82.816675900	201.0		
T	46.185551800	-82.816868100	201.0		
T	46.185555200	-82.817065800	201.1		
T	46.185487700	-82.817146400	201.1		
T	46.185496000	-82.817526300	201.2		
T	46.185501600	-82.817786000	201.3		
T	46.185513000	-82.818305300	202.0		
T	46.185518700	-82.818565000	202.0		
T	46.185524300	-82.818824700	202.0		
T	46.185530000	-82.819084300	201.7		
T	46.185535600	-82.819344000	201.1		
T	46.185541300	-82.819603700	200.9		
T	46.185546900	-82.819863300	200.3		
T	46.185558200	-82.820382700	200.0		
T	46.185563900	-82.820642400	199.6		
T	46.185569500	-82.820902000	199.3		
T	46.185580800	-82.821421400	199.1		
T	46.185592100	-82.821940700	198.4		
T	46.185585900	-82.822353700	196.5		
T	46.185578200	-82.822873200	193.4		
T	46.185582300	-82.823392800	191.1		
T	46.185584300	-82.823652500	190.7		
T	46.185586300	-82.823912300	190.3		
T	46.185588300	-82.824172100	190.3		
T	46.185589200	-82.824280800	190.5		
T	46.185575700	-82.824387900	190.8		
T	46.185568400	-82.824428800	190.9		
T	46.185537100	-82.824604300	191.2		
T	46.185515400	-82.824676400	191.1		
T	46.185372200	-82.825153000	192.0		
T	46.185193100	-82.825749200	193.3		
T	46.185158900	-82.825877700	193.4		
T	46.185127400	-82.825995200	193.4		
T	46.184997200	-82.826479500	194.0		
T	46.184958400	-82.826624100	194.2		
T	46.184932200	-82.826721800	194.4		
T	46.184891700	-82.826872900	194.4		
T	46.184867300	-82.826964000	194.4		
T	46.184758300	-82.827370700	194.7		
T	46.184672500	-82.827690900	194.8		
T	46.184558300	-82.828117100	195.7		
T	46.184544700	-82.828167800	195.8		
T	46.184542900	-82.828175600	195.9		
T	46.184498900	-82.828369800	196.4		
T	46.184487000	-82.828422500	196.6		
T	46.184464400	-82.828522400	196.8		
T	46.184453600	-82.828627800	197.0		
T	46.184448800	-82.828675400	197.1		
T	46.184432100	-82.828843400	197.6		
T	46.184450700	-82.828929400	198.0		
T	46.184497500	-82.829146500	198.5		
T	46.184530300	-82.829297300	198.6		
T	46.184533700	-82.829407300	199.1		
T	46.184534500	-82.829431300	199.2		
T	46.184542500	-82.829673400	200.2		
T	46.184538100	-82.829942600	201.5		
T	46.184536200	-82.830049700	201.9		
T	46.184532400	-82.830210200	202.4		
T	46.184528400	-82.830347800	202.6		
T	46.184525600	-82.830443900	202.7		
T	46.184527500	-82.830467700	202.8		
T	46.184559500	-82.830861500	203.8		
T	46.184569100	-82.830983700	203.9		
T	46.184576000	-82.831070600	203.9		
T	46.184578800	-82.831118300	204.0		
T	46.184585900	-82.831242400	204.0		
T	46.184593600	-82.831375900	204.1		
T	46.184600700	-82.831501300	204.2		
T	46.184609100	-82.831649100	204.0		
T	46.184625900	-82.831757900	203.9		
T	46.184645700	-82.831885700	203.9		
T	46.184665000	-82.832011500	203.9		
T	46.184684400	-82.832137900	203.8		
T	46.184704000	-82.832265100	203.5		
T	46.184708200	-82.832292000	203.4		
T	46.184707200	-82.832392600	203.1		
T	46.184706000	-82.832524200	203.0		
T	46.184704900	-82.832651000	202.9		
T	46.184703500	-82.832828500	202.5		
T	46.184606400	-82.833125400	201.2		
T	46.184571700	-82.833263300	200.8		
T	46.184542700	-82.833378800	200.4		
T	46.184535500	-82.833407300	200.3		
T	46.184550200	-82.833651600	200.1		
T	46.184543600	-82.833772400	200.0		
T	46.184537000	-82.833891900	199.9		
T	46.184519400	-82.834225600	199.9		
T	46.184484000	-82.834546300	200.5		
T	46.184471300	-82.834660800	200.5		
T	46.184444200	-82.834905000	200.3		
T	46.184518100	-82.835202400	200.7		
T	46.184513700	-82.835302300	200.6		
T	46.184502300	-82.835563100	200.6		
T	46.184470600	-82.835817300	200.4		
T	46.184457300	-82.835924300	200.4		
T	46.184469000	-82.836334800	200.6		
T	46.184494200	-82.837214800	202.2		
T	46.184498800	-82.837373100	202.2		
T	46.184501700	-82.837472900	202.3		
T	46.184513800	-82.837892300	202.6		
T	46.184516600	-82.837989100	202.7		
T	46.184521200	-82.838151800	202.8		
T	46.184541900	-82.838878000	205.2		
T	46.184543300	-82.838930500	205.4		
T	46.184550200	-82.839190200	206.7		
T	46.184552600	-82.839279900	207.2		
T	46.184577700	-82.840228600	209.0		
T	46.184584100	-82.840471200	209.2		
T	46.184586400	-82.840487900	209.3		
T	46.184656800	-82.840997400	210.3		
T	46.184657400	-82.841001800	210.3		
T	46.184654300	-82.841076700	210.3		
T	46.184626600	-82.841723900	210.5		
T	46.184646900	-82.842033700	211.2		
T	46.184680900	-82.842551000	211.5		
T	46.184685600	-82.842621800	211.5		
T	46.184697900	-82.842809600	211.6		
T	46.184719200	-82.843136000	210.8		
T	46.184731800	-82.843326900	210.7		
T	46.184736200	-82.843393300	210.8		
T	46.184782500	-82.844102800	209.9		
T	46.184786500	-82.844164800	209.8		
T	46.184799300	-82.844361500	209.2		
T	46.184800600	-82.844380900	209.1		
T	46.184805300	-82.844421500	208.9		
T	46.184827900	-82.844617900	207.7		
T	46.184857400	-82.844874200	205.7		
T	46.184864000	-82.844931200	205.3		
T	46.184887100	-82.845130400	203.7		
T	46.184893500	-82.845185900	203.4		
T	46.184947200	-82.845654600	201.1		
T	46.184962500	-82.845689800	200.9		
T	46.185038000	-82.845865100	201.0		
T	46.185257900	-82.846375700	200.2		
T	46.185264900	-82.846553500	200.2		
T	46.185266800	-82.846601400	200.2		
T	46.185272000	-82.846737400	200.2		
T	46.185290200	-82.846808400	200.1		
T	46.185352700	-82.847052000	200.0		
T	46.185375400	-82.847140600	200.0		
T	46.185404000	-82.847862500	200.0		
T	46.185457100	-82.848111700	199.8		
T	46.185608000	-82.848819100	199.2		
T	46.185615100	-82.848852300	199.2		
T	46.185714000	-82.849315700	198.7		
T	46.185720500	-82.849346300	198.6		
T	46.185872600	-82.850060600	198.0		
T	46.185878200	-82.850087100	197.9		
T	46.185978600	-82.850557100	197.3		
T	46.185983700	-82.850580800	197.3		
T	46.186031700	-82.850805400	196.8		
T	46.186038200	-82.850835700	196.7		
T	46.186178500	-82.851555400	194.4		
T	46.186227200	-82.851805400	193.5		
T	46.186230500	-82.851822100	193.4		
T	46.186276100	-82.852055500	192.0		
T	46.186303500	-82.852195200	191.2		
T	46.186439800	-82.852798000	189.9		
T	46.186495600	-82.853045000	189.7		
T	46.186497800	-82.853054800	189.7		
T	46.186524200	-82.853172200	189.7		
T	46.186594000	-82.853544700	189.2		
T	46.186595300	-82.853551700	189.1		
T	46.186687700	-82.854046300	186.8		
T	46.186688600	-82.854050700	186.8		
T	46.186734800	-82.854300000	185.7		
T	46.186781300	-82.854548000	185.1		
T	46.186781600	-82.854549500	185.1		
T	46.186828100	-82.854798900	184.1		
T	46.186684600	-82.854880000	183.9		
T	46.186709300	-82.855020600	184.1		
T	46.186563300	-82.855078200	183.9		
T	46.186558500	-82.855083500	183.9		
T	46.186556100	-82.855090800	183.9		
T	46.186555200	-82.855103100	183.9		
T	46.186556500	-82.855115000	183.9		
T	46.186556800	-82.855117500	183.9		
T	46.186663100	-82.855611200	184.6		
T	46.186770000	-82.856107300	185.6		
T	46.186876900	-82.856603500	186.8		
T	46.186906500	-82.856740900	187.0		
T	46.186932200	-82.856850700	187.2		
T	46.187335400	-82.858573500	189.4		
T	46.187393000	-82.858819600	190.1		
T	46.187418100	-82.858926900	190.0		
T	46.187438800	-82.859070400	190.0		
T	46.187548900	-82.859833400	191.0		
T	46.187585600	-82.860087800	190.9		
T	46.187659100	-82.860596400	191.9		
T	46.187693400	-82.860834200	192.0		
T	46.187688700	-82.861110900	192.0		
T	46.187675500	-82.861890000	192.8		
T	46.187671000	-82.862149800	193.0		
T	46.187655800	-82.863041700	193.0		
T	46.187631300	-82.863184300	193.0		
T	46.187544600	-82.863688700	193.2		
T	46.187501200	-82.863940800	193.6		
T	46.187276300	-82.865249100	195.4		
T	46.187221000	-82.865444100	195.9		
T	46.187152700	-82.865684600	196.8		
T	46.186948000	-82.866405800	198.1		
T	46.186879800	-82.866646100	198.1		
T	46.186643700	-82.867477900	197.4		
T	46.186607000	-82.867607700	197.3		
T	46.186470800	-82.868088600	196.2		
T	46.186402700	-82.868329100	195.8		
T	46.186334600	-82.868569600	195.2		
T	46.186062300	-82.869531400	194.9		
T	46.185926100	-82.870012400	195.6		
T	46.185858000	-82.870252800	196.0		
T	46.185800300	-82.870456600	196.3		
T	46.185789400	-82.870493000	196.4		
T	46.185717900	-82.870731400	197.1		
T	46.185432200	-82.871685100	199.6		
T	46.185360700	-82.871923500	200.1		
T	46.185217900	-82.872400400	201.7		
T	46.185075000	-82.872877200	204.7		
T	46.185003600	-82.873115600	205.1		
T	46.184932100	-82.873354100	204.8		
T	46.184860700	-82.873592500	204.3		
T	46.184837100	-82.873671100	204.2		
T	46.184836600	-82.873672700	204.2		
T	46.184758700	-82.873633900	203.8		
T	46.184707300	-82.873608200	203.6		
T	46.184550700	-82.873538300	202.8		
T	46.184438200	-82.873534100	202.2		
T	46.184409900	-82.873542300	202.1		
T	46.184350400	-82.873559500	201.8		
T	46.184305700	-82.873590800	201.6		
T	46.184245900	-82.873641900	201.4		
T	46.184235800	-82.873650500	201.3		
T	46.184158700	-82.873784900	200.9		
T	46.184135500	-82.873844400	200.5		
T	46.184011700	-82.874161400	198.4		
T	46.183965500	-82.874302100	197.6		
T	46.183830100	-82.874714700	195.7		
T	46.183730500	-82.875068800	194.3		
T	46.183671200	-82.875249900	193.7		
T	46.183643300	-82.875335300	193.4		
T	46.183601800	-82.875477900	193.0		
T	46.183597900	-82.875486900	192.9		
T	46.183568400	-82.875555100	192.6		
T	46.183480900	-82.875682400	191.6		
T	46.183476300	-82.875689000	191.5		
T	46.183367800	-82.875824100	191.1		
T	46.183246100	-82.875910900	190.5		
T	46.183149900	-82.875978700	190.1		
T	46.182939900	-82.876032500	189.1		
T	46.182826300	-82.876026400	188.5		
T	46.182795300	-82.876026200	188.4		
T	46.182479600	-82.875979500	186.9		
T	46.182366800	-82.875936800	186.3		
T	46.182266400	-82.875881100	185.8		
T	46.182168900	-82.875800500	185.4		
T	46.182115900	-82.875745100	185.1		
T	46.182055600	-82.875667500	184.9		
T	46.182023800	-82.875616800	184.7		
T	46.181992500	-82.875536000	184.6		
T	46.181958400	-82.875375800	184.2		
T	46.181598900	-82.875394000	182.5		
T	46.181192300	-82.875414600	181.0		
T	46.181182400	-82.875462800	181.1		
T	46.181139500	-82.875662900	181.9		
T	46.181086200	-82.875911000	182.5		
T	46.181067300	-82.875999200	182.7		
T	46.180945600	-82.876388600	183.3		
T	46.180929800	-82.876439100	183.4		
T	46.180868100	-82.876623000	184.0		
T	46.180811000	-82.876793100	184.5		
T	46.180796400	-82.876860600	184.7		
