lat,long,altitude,Dlat,Dlong,Daltitude,position,distance,direction,Dposition,slope,TMY_GridID,Horizon_GridID,timezone
45.5037,-73.52377,9.9,5.000000001587068e-06,-5.499999999969418e-05,0.0,1130.6261903659224,1130.6934186187732,3.0509327663599275,6.138402204818362,0.0,183;-295,54605;-88229,America/Toronto
45.50364,-73.52376,9.9,0.0003099999999989,-0.0010399999999997,-0.0499999999999998,1137.343248443275,1137.4104766961257,2.8519010823455084,118.15330176128292,-0.000423179007865,183;-295,54605;-88229,America/Toronto
45.50162,-73.52315,9.8,0.0003850000000014,-0.0012699999999981,0.0,1366.9327938884885,1367.0000439193332,2.8472488227433423,144.37011503312544,0.0,183;-295,54602;-88228,America/Toronto
45.5011,-73.52299,9.9,8.000000000407681e-05,-0.0002650000000024,0.0499999999999998,1426.0834785095258,1426.1508130701857,2.84840575702032,30.131316943817865,0.001659401552201,183;-295,54602;-88228,America/Toronto
45.50109,-73.52299,9.9,2.9999999995311555e-05,-0.0001050000000013,0.0,1427.195427776124,1427.262762336784,2.86329299462937,11.918622255452874,0.0,183;-295,54602;-88228,America/Toronto
45.50089,-73.52293,9.9,0.0001499999999978,-0.0004949999999972,0.0,1449.9207230204315,1449.9880575810914,2.847358088480996,56.2693239051315,0.0,183;-295,54602;-88228,America/Toronto
45.5001,-73.52269,9.9,0.0001350000000002,-0.0004500000000007,0.0,1539.734075586387,1539.801410147047,2.8501358591119264,51.133131917948845,0.0,183;-295,54601;-88228,America/Toronto
45.49999,-73.52266,9.9,3.499999999689862e-05,-0.0001200000000025,0.0,1552.1869868563292,1552.2543214169891,2.857798544411024,13.620299587595357,0.0,182;-295,54600;-88228,America/Toronto
45.49986,-73.52262,9.9,3.0000000002416986e-05,-0.0001149999999974,0.0,1566.9746747615775,1567.0420093222376,2.886410262943823,13.007952039560225,0.0,182;-295,54600;-88228,America/Toronto
45.49976,-73.5226,9.9,1.999999999924285e-05,-9.000000000014552e-05,0.0,1578.2028909354497,1578.2702254961096,2.9229237077242107,10.129673501963794,0.0,182;-295,54600;-88228,America/Toronto
45.49968,-73.52258,9.9,9.999999996068707e-06,-5.499999999969418e-05,0.0,1587.2340217655053,1587.3013563261652,2.961739153865527,6.183489314571602,0.0,182;-295,54600;-88228,America/Toronto
45.49965,-73.52258,9.9,1.0000000003174137e-05,-6.999999999734996e-05,0.0,1590.5698695645929,1590.6372041252528,2.999695598935891,7.833106614065514,0.0,182;-295,54600;-88228,America/Toronto
45.49954,-73.52256,9.9,1.5000000004761205e-05,-0.0001100000000029,0.0499999999999998,1602.9002349936363,1602.9675695542962,3.0060649395653782,12.29330659266509,0.004067231539098,182;-295,54600;-88228,America/Toronto
45.49943,-73.52255,10.0,5.000000001587068e-06,-0.0001250000000005,0.0499999999999998,1615.156482749923,1615.224225258993,3.1016139664540177,13.91176874291682,0.0035940638200319,182;-295,54600;-88228,America/Toronto
45.49929,-73.52255,10.0,0.0,-0.0001349999999966,-0.0499999999999998,1630.72377247947,1630.7915149885405,3.141592653589793,15.01131509660138,-0.0033308084450532,182;-295,54600;-88228,America/Toronto
45.49916,-73.52255,9.9,-5.000000001587068e-06,-0.0001500000000014,-0.0499999999999998,1645.1791129431258,1645.247201340983,-3.108271657701294,16.687269254438547,-0.0029962871461228,182;-295,54599;-88228,America/Toronto
45.49899,-73.52256,9.9,-2.5000000000829917e-05,-0.0001850000000018,0.0,1664.098310988347,1664.1663993862044,-3.0072712116337663,20.687818732781352,0.0,182;-295,54599;-88228,America/Toronto
45.49879,-73.5226,9.9,-9.000000000014552e-05,-0.000519999999998,-0.1000000000000005,1686.5547504086885,1686.6228388065458,-2.970213527199393,58.2476858359654,-0.0017168047162305,182;-295,54599;-88228,America/Toronto
